name,,api weight
ASSAM,11695744,25
LOPINA,11695769,25
FELICANO,11695794,25
GLOVA,11695819,25
SARDON,11695844,25
RIGOS,11695869,25
JORAN,11695894,25
GHALIB,11695919,25
VENTUS,11695944,25
DELINO,11695969,25
GUMBER,11695994,25
CONFESOR,11696019,25
JHON,11696044,25
VECINO,11696069,25
CLAVO,11696094,25
DAVIT,11696119,25
KHALEK,11696144,25
KADIAN,11696169,25
KUVER,11696194,25
LOTHE,11696219,25
AINZA,11696244,25
QADERI,11696269,25
PASAY,11696294,25
GOK,11696319,25
PALLY,11696344,25
DELAGARZA,11696368,24
CURIEL,11696392,24
WILHITE,11696416,24
MAESTAS,11696440,24
PINKSTON,11696464,24
WINFIELD,11696488,24
ALVARENGA,11696512,24
UNRUH,11696536,24
PLEASANT,11696560,24
CRITES,11696584,24
GUFFEY,11696608,24
RABER,11696632,24
MACKLIN,11696656,24
MCDADE,11696680,24
MCKELVEY,11696704,24
SHIVERS,11696728,24
GOSNELL,11696752,24
HEIMS,11696776,24
VANOVER,11696800,24
NUNO,11696824,24
HIXSON,11696848,24
SELLARS,11696872,24
ATCHLEY,11696896,24
DEWEESE,11696920,24
SONNIER,11696944,24
FUTRELL,11696968,24
DONOFRIO,11696992,24
PARDUE,11697016,24
DECARLO,11697040,24
HILLIS,11697064,24
OLIPHANT,11697088,24
BLOOD,11697112,24
COTTEN,11697136,24
TERRILL,11697160,24
BRENNEMAN,11697184,24
PRIDGEN,11697208,24
CRONE,11697232,24
DEVER,11697256,24
MATNEY,11697280,24
DULANEY,11697304,24
STRICKLIN,11697328,24
SPILLER,11697352,24
ZAJAC,11697376,24
ENDRES,11697400,24
HUNSAKER,11697424,24
LITTRELL,11697448,24
YOUMANS,11697472,24
BROTHERTON,11697496,24
FIDLER,11697520,24
AMICK,11697544,24
BENGE,11697568,24
MCMINN,11697592,24
SCHUH,11697616,24
COSTON,11697640,24
LAVALLEE,11697664,24
BALLENGER,11697688,24
DARCY,11697712,24
WALTMAN,11697736,24
HILEMAN,11697760,24
TREAT,11697784,24
STOCKS,11697808,24
LEWALLEN,11697832,24
MILLSAP,11697856,24
HAZELTON,11697880,24
LUKER,11697904,24
SWINDELL,11697928,24
HUMBLE,11697952,24
CRIM,11697976,24
MOFFATT,11698000,24
ECKHARDT,11698024,24
ZANDER,11698048,24
OXFORD,11698072,24
WOOLF,11698096,24
MCINERNEY,11698120,24
BESSETTE,11698144,24
BOYETT,11698168,24
FILLMORE,11698192,24
YANCY,11698216,24
CURCIO,11698240,24
PLUMB,11698264,24
MAYE,11698288,24
BULLER,11698312,24
DILLER,11698336,24
BEAUDRY,11698360,24
DUNLOP,11698384,24
CORTESE,11698408,24
POMPA,11698432,24
MULLENS,11698456,24
DESMARAIS,11698480,24
TERWILLIGER,11698504,24
PENLAND,11698528,24
MICKLE,11698552,24
DEANS,11698576,24
WILKENS,11698600,24
BRODSKY,11698624,24
WINKLE,11698648,24
CHAUVIN,11698672,24
KUGLER,11698696,24
MAINS,11698720,24
WINANS,11698744,24
DUFFIELD,11698768,24
COTHRAN,11698792,24
OBRYANT,11698816,24
FRISBY,11698840,24
MAKOWSKI,11698864,24
SPRY,11698888,24
HORTA,11698912,24
HARTY,11698936,24
MILLETT,11698960,24
MELLINGER,11698984,24
SOLARES,11699008,24
VERAS,11699032,24
TRAVER,11699056,24
GISH,11699080,24
VANHOOK,11699104,24
WILLHITE,11699128,24
PHARR,11699152,24
PINKHAM,11699176,24
MERRY,11699200,24
COVER,11699224,24
SCHELLER,11699248,24
GALLIGAN,11699272,24
COLGAN,11699296,24
OCONNER,11699320,24
SNAVELY,11699344,24
BUETTNER,11699368,24
RAEL,11699392,24
ENDERS,11699416,24
LAMONTAGNE,11699440,24
YAEGER,11699464,24
BERKEY,11699488,24
LEMIRE,11699512,24
FRECHETTE,11699536,24
STALKER,11699560,24
CAVALLO,11699584,24
SPINNER,11699608,24
BUCKLAND,11699632,24
TEPPER,11699656,24
VIOLETTE,11699680,24
STENSON,11699704,24
LUNDEEN,11699728,24
LOSEY,11699752,24
BOLTZ,11699776,24
DUNKLE,11699800,24
DEACON,11699824,24
FENSKE,11699848,24
CAVIN,11699872,24
MATHEWSON,11699896,24
DIETER,11699920,24
SCHUETZ,11699944,24
HARTSOCK,11699968,24
DRISKILL,11699992,24
STOLZ,11700016,24
PARKES,11700040,24
RAILEY,11700064,24
TWOMEY,11700088,24
CRIPPEN,11700112,24
TRAWICK,11700136,24
STOTLER,11700160,24
FEINSTEIN,11700184,24
HARNISH,11700208,24
HAFFNER,11700232,24
THOME,11700256,24
BARRIE,11700280,24
DAUM,11700304,24
COUSIN,11700328,24
ANDRESS,11700352,24
ROBICHAUD,11700376,24
HEYWOOD,11700400,24
HAUER,11700424,24
BEVERIDGE,11700448,24
THILL,11700472,24
BERNARDI,11700496,24
GARRICK,11700520,24
ERIKSEN,11700544,24
WEINSTOCK,11700568,24
WIESNER,11700592,24
LOUGHRAN,11700616,24
BLASER,11700640,24
VACHON,11700664,24
MIRE,11700688,24
ENDSLEY,11700712,24
ROSATI,11700736,24
CHARPENTIER,11700760,24
CARTIER,11700784,24
MATTER,11700808,24
LEBER,11700832,24
LOEWEN,11700856,24
RAPOSO,11700880,24
LUCEY,11700904,24
PISANI,11700928,24
HOLDREN,11700952,24
MACINTYRE,11700976,24
GARLICK,11701000,24
HAGE,11701024,24
SCHOBER,11701048,24
HOHN,11701072,24
PROUT,11701096,24
TAUBER,11701120,24
WILLEMS,11701144,24
MCCONKEY,11701168,24
ORTEGO,11701192,24
BALCOM,11701216,24
BUCHMAN,11701240,24
MOYLAN,11701264,24
ROCHON,11701288,24
HARLAND,11701312,24
TALKINGTON,11701336,24
DEMPSTER,11701360,24
PLUMLEE,11701384,24
LIPMAN,11701408,24
KOOP,11701432,24
BUHR,11701456,24
MACINTOSH,11701480,24
WEIGHT,11701504,24
BOEHME,11701528,24
BENES,11701552,24
GERLING,11701576,24
FITZMAURICE,11701600,24
ABDO,11701624,24
KLEPPER,11701648,24
ARTHURS,11701672,24
ROWLANDS,11701696,24
SCHOOLER,11701720,24
WALRATH,11701744,24
TRITT,11701768,24
BARREIRO,11701792,24
CHOICE,11701816,24
DWIGHT,11701840,24
KIMBERLY,11701864,24
BOGERT,11701888,24
GILDEA,11701912,24
HARFORD,11701936,24
PICHE,11701960,24
CHARTRAND,11701984,24
FISCHBACH,11702008,24
BROAD,11702032,24
MOLER,11702056,24
MUNK,11702080,24
VOGELSANG,11702104,24
LATTIN,11702128,24
CHUTE,11702152,24
FANNON,11702176,24
PHILIPP,11702200,24
RUSIN,11702224,24
HERZ,11702248,24
WINNIE,11702272,24
DERAMUS,11702296,24
TOPE,11702320,24
ALBURY,11702344,24
VALLERY,11702368,24
MANLY,11702392,24
HILLEN,11702416,24
DEVEREUX,11702440,24
BARGO,11702464,24
GIVAN,11702488,24
CAHN,11702512,24
HEART,11702536,24
LEANDRO,11702560,24
LINSON,11702584,24
ROMANI,11702608,24
ANTAL,11702632,24
MONICA,11702656,24
VOGAN,11702680,24
AREL,11702704,24
LAMBORN,11702728,24
GURR,11702752,24
NOVO,11702776,24
SNAY,11702800,24
MCENROE,11702824,24
WOODHEAD,11702848,24
SALMI,11702872,24
PIETERS,11702896,24
GRAVEN,11702920,24
CARRETERO,11702944,24
MAHOOD,11702968,24
FIGURA,11702992,24
NAVIA,11703016,24
LORIO,11703040,24
BUZA,11703064,24
RIGO,11703088,24
MOAN,11703112,24
ART,11703136,24
SAIDI,11703160,24
GHAFFARI,11703184,24
VERBA,11703208,24
CASERES,11703232,24
MUSSA,11703256,24
KAUK,11703280,24
SARAH,11703304,24
HAMOR,11703328,24
SALAK,11703352,24
TALLO,11703376,24
GENE,11703400,24
ESQUERRA,11703424,24
ABDULKARIM,11703448,24
BERENGUER,11703472,24
DABB,11703496,24
CORDIAL,11703520,24
THANE,11703544,24
BONZO,11703568,24
BINDA,11703592,24
SEVERO,11703616,24
BRANA,11703640,24
GIRE,11703664,24
HARBOTTLE,11703688,24
GALAT,11703712,24
ZAMBO,11703736,24
KOSE,11703760,24
ARIAN,11703784,24
CORNELIA,11703808,24
PERITO,11703832,24
PARRO,11703856,24
BOFILL,11703880,24
HAGI,11703904,24
GARINO,11703928,24
ARBIZO,11703952,24
SHEENA,11703976,24
DECRUZ,11704000,24
ABDULKAREEM,11704024,24
OSTI,11704048,24
GOUDA,11704072,24
MINGUEZ,11704096,24
BAKRI,11704120,24
LEBAN,11704144,24
SURY,11704168,24
PULGAR,11704192,24
HARON,11704216,24
BUNGO,11704240,24
SANDRA,11704264,24
OBAL,11704288,24
PENALBER,11704312,24
MOLLICK,11704336,24
DAKIS,11704360,24
RINO,11704384,24
VANDY,11704408,24
DAV,11704432,24
MONCE,11704456,24
MUSICO,11704480,24
CORRES,11704504,24
MIRAS,11704528,24
OLAIS,11704552,24
MASHA,11704576,24
WAKO,11704600,24
DAE,11704624,24
MALLAM,11704648,24
ABDULA,11704672,24
KIEHM,11704696,24
BRIZ,11704720,24
ABDEEN,11704744,24
RALLI,11704768,24
BACHINI,11704792,24
VIEJO,11704816,24
KAMON,11704840,24
DARSON,11704864,24
BASSAN,11704888,24
SHAI,11704912,24
GUMMA,11704936,24
BALLOS,11704960,24
ARTIEDA,11704984,24
HIDE,11705008,24
BORDALLO,11705032,24
MERANO,11705056,24
CANASTRA,11705080,24
SIMBA,11705104,24
MALIGA,11705128,24
ZAVALLA,11705152,24
MOHAM,11705176,24
GORTHY,11705200,24
JUSTINIANI,11705224,24
CHELLA,11705248,24
FELICES,11705272,24
PALADA,11705296,24
TOMI,11705320,24
ROSEHILL,11705344,24
BARISO,11705368,24
REMEDIO,11705392,24
SAV,11705416,24
SOHRAB,11705440,24
CARIAN,11705464,24
ABDULHAMEED,11705488,24
OLAYAN,11705512,24
TORREZ,11705535,23
RINCON,11705558,23
JASSO,11705581,23
SALCIDO,11705604,23
PICHARDO,11705627,23
BAHENA,11705650,23
PALOMINO,11705673,23
INIGUEZ,11705696,23
CHAVIRA,11705719,23
WILLIFORD,11705742,23
STALLWORTH,11705765,23
CLEMMONS,11705788,23
HOLLOMAN,11705811,23
BOZEMAN,11705834,23
WOODLEY,11705857,23
HEFFNER,11705880,23
PORTERFIELD,11705903,23
RICKMAN,11705926,23
MAGGARD,11705949,23
ABERCROMBIE,11705972,23
YEPEZ,11705995,23
SOPER,11706018,23
ROHR,11706041,23
DOUCET,11706064,23
DENMAN,11706087,23
EDENS,11706110,23
DAUGHTRY,11706133,23
CLAXTON,11706156,23
BYERLY,11706179,23
HEISLER,11706202,23
PETRY,11706225,23
CARDER,11706248,23
HARKER,11706271,23
RICKERT,11706294,23
DEMOSS,11706317,23
MALAVE,11706340,23
WIENER,11706363,23
LEFFLER,11706386,23
SAUTER,11706409,23
WRENN,11706432,23
RIGDON,11706455,23
BEANE,11706478,23
OHARE,11706501,23
DISHMAN,11706524,23
FLATT,11706547,23
BOYETTE,11706570,23
DINGMAN,11706593,23
GUYER,11706616,23
CHIPMAN,11706639,23
WEINBERGER,11706662,23
COCKERHAM,11706685,23
EBERLY,11706708,23
MOWRY,11706731,23
BIGGERS,11706754,23
ABSHIRE,11706777,23
CATALDO,11706800,23
HAUGHT,11706823,23
HUNNICUTT,11706846,23
REVELS,11706869,23
SHERER,11706892,23
DUFRESNE,11706915,23
GOODELL,11706938,23
NIGHTINGALE,11706961,23
SCARLETT,11706984,23
MAPLE,11707007,23
PISANO,11707030,23
STAATS,11707053,23
SHANLEY,11707076,23
HASSLER,11707099,23
TROTT,11707122,23
ZERMENO,11707145,23
SPINA,11707168,23
SMOCK,11707191,23
SEGER,11707214,23
SHUSTER,11707237,23
PERREAULT,11707260,23
RENSHAW,11707283,23
BURKEY,11707306,23
TITTLE,11707329,23
WINGER,11707352,23
BIRDWELL,11707375,23
LASKOWSKI,11707398,23
MORELL,11707421,23
WOODLAND,11707444,23
DAMBROSIO,11707467,23
HOWARTH,11707490,23
WITTER,11707513,23
GLUCK,11707536,23
PLOURDE,11707559,23
CRANDELL,11707582,23
BREUER,11707605,23
WILLMAN,11707628,23
PELFREY,11707651,23
MCANALLY,11707674,23
JOSEY,11707697,23
REIFF,11707720,23
YOUSIF,11707743,23
HALPERN,11707766,23
CHARETTE,11707789,23
ELLEDGE,11707812,23
POLITE,11707835,23
KNOPP,11707858,23
SCHUETTE,11707881,23
NUNNALLY,11707904,23
ENSLEY,11707927,23
BOGER,11707950,23
TETER,11707973,23
PROUTY,11707996,23
BRAINARD,11708019,23
NORTHROP,11708042,23
DURFEE,11708065,23
RALEIGH,11708088,23
SLAVIN,11708111,23
FUNKHOUSER,11708134,23
SOUDER,11708157,23
HAGOOD,11708180,23
POLLAK,11708203,23
VINEYARD,11708226,23
LEPAGE,11708249,23
BURKES,11708272,23
FOREHAND,11708295,23
MILLICAN,11708318,23
WESTERFIELD,11708341,23
MCVICKER,11708364,23
IMHOFF,11708387,23
LORENZEN,11708410,23
LORING,11708433,23
ROBERGE,11708456,23
STANGER,11708479,23
SANTINI,11708502,23
BRIGMAN,11708525,23
SLOANE,11708548,23
SOUTHWICK,11708571,23
PINTER,11708594,23
DUNPHY,11708617,23
LAHR,11708640,23
COGAN,11708663,23
MCPEAK,11708686,23
NATIONS,11708709,23
MCCARRON,11708732,23
MERRIFIELD,11708755,23
LIBERTY,11708778,23
TADLOCK,11708801,23
CALDERONE,11708824,23
TARTER,11708847,23
CALLISON,11708870,23
HOOPES,11708893,23
CHRISTNER,11708916,23
MENTZER,11708939,23
HOLMQUIST,11708962,23
BACKER,11708985,23
KENNELLY,11709008,23
OLIVERI,11709031,23
REDFERN,11709054,23
POPPE,11709077,23
CRISPIN,11709100,23
SANTUCCI,11709123,23
DEEM,11709146,23
KENWORTHY,11709169,23
LEITCH,11709192,23
PRITT,11709215,23
OBRIAN,11709238,23
CARSTENS,11709261,23
KENSINGER,11709284,23
MCCLEAN,11709307,23
SICKLES,11709330,23
MILSTEAD,11709353,23
ZUMWALT,11709376,23
ROTHENBERG,11709399,23
MANNION,11709422,23
STOUGH,11709445,23
BASLER,11709468,23
CHUMLEY,11709491,23
DRYER,11709514,23
PLEDGER,11709537,23
WYMER,11709560,23
YEOMANS,11709583,23
PELOQUIN,11709606,23
BLAU,11709629,23
FUREY,11709652,23
LAPOINT,11709675,23
ROCKWOOD,11709698,23
WEISBERG,11709721,23
SPRAY,11709744,23
KINMAN,11709767,23
LABRECQUE,11709790,23
YEARY,11709813,23
ROHRBACH,11709836,23
LACHAPELLE,11709859,23
SAARI,11709882,23
CRAMPTON,11709905,23
WALSER,11709928,23
CHURCHWELL,11709951,23
SARGEANT,11709974,23
COMERFORD,11709997,23
KITTERMAN,11710020,23
SODERBERG,11710043,23
KELTON,11710066,23
BOESE,11710089,23
MADORE,11710112,23
KAMMER,11710135,23
STENBERG,11710158,23
HEINZE,11710181,23
BRASS,11710204,23
MANNIX,11710227,23
BERGESON,11710250,23
SATTERLEE,11710273,23
BUHL,11710296,23
BREED,11710319,23
PENTECOST,11710342,23
TUMA,11710365,23
KLOS,11710388,23
DEVITA,11710411,23
AVENT,11710434,23
ALBEE,11710457,23
BUCKMASTER,11710480,23
CALERO,11710503,23
GERSON,11710526,23
MCKAIN,11710549,23
FACKLER,11710572,23
WESTLUND,11710595,23
CANALE,11710618,23
ARVIN,11710641,23
BRINDLE,11710664,23
ALLENDER,11710687,23
SPINK,11710710,23
GABLER,11710733,23
CANDELA,11710756,23
GARTMAN,11710779,23
BOLLER,11710802,23
KEIFER,11710825,23
AMEY,11710848,23
VANDAM,11710871,23
DIMOND,11710894,23
JACO,11710917,23
SIDNEY,11710940,23
GRAVELLE,11710963,23
CRONAN,11710986,23
GENT,11711009,23
PUIG,11711032,23
SUTCLIFFE,11711055,23
YOUNGBERG,11711078,23
ROOSE,11711101,23
MALKIN,11711124,23
DEPAUL,11711147,23
PRINS,11711170,23
MUTTER,11711193,23
MUNCH,11711216,23
EMIG,11711239,23
BLOHM,11711262,23
CHACE,11711285,23
NISBET,11711308,23
MACHIN,11711331,23
EVEN,11711354,23
SALAMON,11711377,23
BATZ,11711400,23
SMARTT,11711423,23
ALEJOS,11711446,23
NOREN,11711469,23
BLASS,11711492,23
GEBHARD,11711515,23
GAMES,11711538,23
MARRO,11711561,23
VEALE,11711584,23
HILLE,11711607,23
CLUCK,11711630,23
AURAND,11711653,23
BARTLING,11711676,23
BRAN,11711699,23
NETO,11711722,23
MIANO,11711745,23
HUFNAGEL,11711768,23
BICK,11711791,23
REILEY,11711814,23
RANALLO,11711837,23
CALLAS,11711860,23
ELL,11711883,23
ROLLIN,11711906,23
DEBLOIS,11711929,23
POMA,11711952,23
GASKELL,11711975,23
ALUMBAUGH,11711998,23
MANNEY,11712021,23
TORAL,11712044,23
CERRILLO,11712067,23
MAGALHAES,11712090,23
CAPEN,11712113,23
RODES,11712136,23
FARES,11712159,23
AUTH,11712182,23
ATALLAH,11712205,23
MASIAS,11712228,23
SAMARA,11712251,23
CAMILLO,11712274,23
MARCELLINO,11712297,23
BARILLA,11712320,23
AZZAM,11712343,23
GERVASIO,11712366,23
LAJARA,11712389,23
NILA,11712412,23
RUNG,11712435,23
BARBIN,11712458,23
ANDY,11712481,23
MCFERRAN,11712504,23
SANTY,11712527,23
SANKER,11712550,23
LOYAL,11712573,23
FIGUERA,11712596,23
NUDO,11712619,23
BISSEN,11712642,23
BUSSA,11712665,23
KAYES,11712688,23
SAA,11712711,23
PAOLO,11712734,23
REAS,11712757,23
SARRAF,11712780,23
PEAN,11712803,23
SASO,11712826,23
BUKOSKI,11712849,23
EY,11712872,23
LAB,11712895,23
LAURITO,11712918,23
HAQQ,11712941,23
PELLICER,11712964,23
ILLA,11712987,23
NELLI,11713010,23
FLORIA,11713033,23
ARCHANGEL,11713056,23
JAH,11713079,23
JAJO,11713102,23
BAKHTIARI,11713125,23
CHAYA,11713148,23
GOWDER,11713171,23
LAPERA,11713194,23
BENI,11713217,23
CHAPLA,11713240,23
NORTE,11713263,23
COBAR,11713286,23
VILLARAN,11713309,23
JABRI,11713332,23
VEER,11713355,23
MERLA,11713378,23
BALMASEDA,11713401,23
RATTY,11713424,23
KANDRA,11713447,23
JENN,11713470,23
ROMERA,11713493,23
BARRIA,11713516,23
HEEN,11713539,23
MUKASA,11713562,23
SUPE,11713585,23
ALAY,11713608,23
CHAMA,11713631,23
JANER,11713654,23
BAYA,11713677,23
BALTAR,11713700,23
HIMAN,11713723,23
RICKY,11713746,23
LORIN,11713769,23
ELE,11713792,23
CASULA,11713815,23
ALIN,11713838,23
KUTE,11713861,23
MAGON,11713884,23
NABIL,11713907,23
SAMURA,11713930,23
AKRAMI,11713953,23
ADDE,11713976,23
ARZA,11713999,23
ECHAVE,11714022,23
HEMMI,11714045,23
BENAS,11714068,23
ROZ,11714091,23
RANDRUP,11714114,23
DELASANTOS,11714137,23
RACINES,11714160,23
COLONIA,11714183,23
GARROTE,11714206,23
SAHID,11714229,23
SHIHAB,11714252,23
TAMO,11714275,23
KUPA,11714298,23
WOHN,11714321,23
MATANO,11714344,23
PUEYO,11714367,23
HAMALA,11714390,23
NARCISE,11714413,23
KUDIA,11714436,23
GAFA,11714459,23
YHAP,11714482,23
ROUM,11714505,23
ANICO,11714528,23
GUTERRES,11714551,23
ECHAVARIA,11714574,23
NAZARE,11714597,23
SANYA,11714620,23
ATTAI,11714643,23
ALER,11714666,23
BATLA,11714689,23
LISAMA,11714712,23
TAJIK,11714735,23
MATU,11714758,23
ETU,11714781,23
SARIK,11714804,23
BEEPATH,11714827,23
BERTELMANN,11714850,23
CALM,11714873,23
AKHDAR,11714896,23
CAZARES,11714918,22
DELGADILLO,11714940,22
CALVILLO,11714962,22
WILKS,11714984,22
ROBINETTE,11715006,22
TIJERINA,11715028,22
GRIJALVA,11715050,22
UPSHAW,11715072,22
OAKS,11715094,22
PRIDE,11715116,22
BOWLIN,11715138,22
LASHLEY,11715160,22
COTTO,11715182,22
SAUCIER,11715204,22
WINGFIELD,11715226,22
PARSLEY,11715248,22
MANNS,11715270,22
SALYERS,11715292,22
CASKEY,11715314,22
VANBUREN,11715336,22
GRIMSLEY,11715358,22
MINCEY,11715380,22
BEHNKE,11715402,22
MCGEHEE,11715424,22
BERRYHILL,11715446,22
MCEVOY,11715468,22
DILLEY,11715490,22
BRUMMETT,11715512,22
CHRISTMAS,11715534,22
HUDAK,11715556,22
VOYLES,11715578,22
HAGERMAN,11715600,22
GAGLIARDI,11715622,22
WHITTEMORE,11715644,22
WESSON,11715666,22
WILMOTH,11715688,22
OSWALT,11715710,22
HARTUNG,11715732,22
HAZLETT,11715754,22
STANDRIDGE,11715776,22
CARRELL,11715798,22
RUNNELS,11715820,22
FORESTER,11715842,22
GOTTSCHALK,11715864,22
STAUB,11715886,22
CRUMPTON,11715908,22
STEELMAN,11715930,22
BRADDOCK,11715952,22
PEARSALL,11715974,22
MOYERS,11715996,22
GRIGG,11716018,22
HOOTEN,11716040,22
PROPST,11716062,22
DEAVER,11716084,22
MICELI,11716106,22
BAUCOM,11716128,22
SCHUTT,11716150,22
MENDIETA,11716172,22
SWICK,11716194,22
LEVERETT,11716216,22
LACOMBE,11716238,22
DRESSLER,11716260,22
HERMES,11716282,22
BARBIERI,11716304,22
GILLMAN,11716326,22
TULLIS,11716348,22
KITTLE,11716370,22
IPPOLITO,11716392,22
DRENNAN,11716414,22
NIEMANN,11716436,22
WAGES,11716458,22
RICCIO,11716480,22
NOTTINGHAM,11716502,22
QUACKENBUSH,11716524,22
ALLEYNE,11716546,22
SKELLY,11716568,22
PINDER,11716590,22
ASHBURN,11716612,22
JESSEE,11716634,22
BLAKENEY,11716656,22
CARRAWAY,11716678,22
GILLES,11716700,22
SHEAFFER,11716722,22
JAHNKE,11716744,22
BLATT,11716766,22
STUCK,11716788,22
WISER,11716810,22
HOUSLEY,11716832,22
TALIAFERRO,11716854,22
TROST,11716876,22
MCGARVEY,11716898,22
REINHARD,11716920,22
LEBRUN,11716942,22
FRINK,11716964,22
MAZZOLA,11716986,22
HUBBS,11717008,22
FRISBIE,11717030,22
SHEDD,11717052,22
HANSEL,11717074,22
TELLER,11717096,22
KIRCHER,11717118,22
KROUSE,11717140,22
SEABOLT,11717162,22
STOFFEL,11717184,22
KAUTZ,11717206,22
MCMURRY,11717228,22
KUBIAK,11717250,22
CROPPER,11717272,22
LINDELL,11717294,22
GILLAM,11717316,22
GLAZIER,11717338,22
LENNOX,11717360,22
PRIVETT,11717382,22
WATERHOUSE,11717404,22
GLENNON,11717426,22
BAKKE,11717448,22
RECORD,11717470,22
RIKER,11717492,22
CULLINS,11717514,22
DAHLBERG,11717536,22
SCHULLER,11717558,22
MEISNER,11717580,22
WAGER,11717602,22
GARTON,11717624,22
HAVILAND,11717646,22
SOBEL,11717668,22
WETHINGTON,11717690,22
PITZER,11717712,22
YARNELL,11717734,22
RACHAL,11717756,22
TINGLEY,11717778,22
LATOUR,11717800,22
NAJAR,11717822,22
CAVALIER,11717844,22
BRISSON,11717866,22
BILES,11717888,22
AYOTTE,11717910,22
EILAND,11717932,22
CERNY,11717954,22
SCHER,11717976,22
VANDEVENTER,11717998,22
GODINA,11718020,22
EDMUNDSON,11718042,22
HUTT,11718064,22
GOWEN,11718086,22
COOKSON,11718108,22
CORLISS,11718130,22
SPOTTS,11718152,22
STIER,11718174,22
MICHELSON,11718196,22
KILLEEN,11718218,22
WILTON,11718240,22
WEITZ,11718262,22
BORDEAUX,11718284,22
PIPES,11718306,22
BLOM,11718328,22
HARTSHORN,11718350,22
FELTY,11718372,22
WILDS,11718394,22
KRIER,11718416,22
JANZEN,11718438,22
SANNER,11718460,22
MAREZ,11718482,22
PANEK,11718504,22
SARTAIN,11718526,22
LIPPINCOTT,11718548,22
BOICE,11718570,22
PROKOP,11718592,22
DIMARTINO,11718614,22
SPAHR,11718636,22
HEATHERLY,11718658,22
FINLAY,11718680,22
LEISTER,11718702,22
KRAVITZ,11718724,22
FEDOR,11718746,22
SISLER,11718768,22
MAGNER,11718790,22
DEMAREST,11718812,22
BASHAW,11718834,22
SORG,11718856,22
DIENER,11718878,22
HOPWOOD,11718900,22
BALZER,11718922,22
DEEDS,11718944,22
TATMAN,11718966,22
STIMPSON,11718988,22
PITTENGER,11719010,22
EVELAND,11719032,22
BURY,11719054,22
HALLBERG,11719076,22
BOVEE,11719098,22
BUSHONG,11719120,22
WESTLAKE,11719142,22
FOTI,11719164,22
ENGEBRETSON,11719186,22
MUENCH,11719208,22
ODDO,11719230,22
BOEHMER,11719252,22
TRAUB,11719274,22
FAIRFIELD,11719296,22
BOLTE,11719318,22
STUDEBAKER,11719340,22
GOUDY,11719362,22
GREENMAN,11719384,22
SANTISTEVAN,11719406,22
LAFAYETTE,11719428,22
OLIVERAS,11719450,22
WINKEL,11719472,22
JOSLYN,11719494,22
HOLTER,11719516,22
SHEEDY,11719538,22
LAZZARO,11719560,22
DRESCHER,11719582,22
CHAPPEL,11719604,22
ORME,11719626,22
HANDLER,11719648,22
LANDY,11719670,22
YANDELL,11719692,22
FYFFE,11719714,22
HENRICKSON,11719736,22
OHLER,11719758,22
VANSLYKE,11719780,22
YOAKUM,11719802,22
REIMANN,11719824,22
SILVERBERG,11719846,22
GORECKI,11719868,22
VANDERLINDEN,11719890,22
VANORDEN,11719912,22
ELMS,11719934,22
CONCANNON,11719956,22
METOYER,11719978,22
BISBEE,11720000,22
MALM,11720022,22
DAHLQUIST,11720044,22
GIBNEY,11720066,22
HICKOX,11720088,22
PAIR,11720110,22
FONT,11720132,22
WILLCOX,11720154,22
STONEBRAKER,11720176,22
LABARRE,11720198,22
HAVEL,11720220,22
HUSE,11720242,22
ZULLO,11720264,22
AMY,11720286,22
CONDIT,11720308,22
HAMON,11720330,22
MINCH,11720352,22
FELAN,11720374,22
CROSIER,11720396,22
ROSENBERRY,11720418,22
BAMFORD,11720440,22
CRUCE,11720462,22
GRELL,11720484,22
LABELLA,11720506,22
BERTUCCI,11720528,22
LEONARDI,11720550,22
ALLAIRE,11720572,22
GANDER,11720594,22
OSCAR,11720616,22
HANSELL,11720638,22
SAXE,11720660,22
PENNA,11720682,22
NEWBILL,11720704,22
DEEB,11720726,22
KOS,11720748,22
TAWNEY,11720770,22
RAYNES,11720792,22
MARZANO,11720814,22
KORT,11720836,22
GARBUTT,11720858,22
THOLE,11720880,22
WUNSCH,11720902,22
COUTTS,11720924,22
RAHE,11720946,22
POP,11720968,22
DOOLAN,11720990,22
LOJA,11721012,22
BEERMAN,11721034,22
WHITEFORD,11721056,22
BASTIN,11721078,22
HOLEN,11721100,22
CORELLA,11721122,22
GILLON,11721144,22
ADE,11721166,22
JOLIN,11721188,22
MACLAREN,11721210,22
RUFUS,11721232,22
SAAB,11721254,22
LOUK,11721276,22
MARON,11721298,22
PAYSON,11721320,22
MASRI,11721342,22
ERIKSSON,11721364,22
GAL,11721386,22
KOTH,11721408,22
MONDY,11721430,22
BERTIN,11721452,22
VILLARROEL,11721474,22
MARKOS,11721496,22
MORIS,11721518,22
TALMAGE,11721540,22
PANTON,11721562,22
LEONI,11721584,22
TARRY,11721606,22
TOLEDANO,11721628,22
ABDELAZIZ,11721650,22
SEGAR,11721672,22
PAIT,11721694,22
LION,11721716,22
DIGMAN,11721738,22
MAROON,11721760,22
KRAY,11721782,22
TIFT,11721804,22
DILDY,11721826,22
DEWING,11721848,22
AYAD,11721870,22
BURGO,11721892,22
KOSAR,11721914,22
BARDON,11721936,22
CASTEL,11721958,22
OLAFSON,11721980,22
MALKA,11722002,22
DELO,11722024,22
DOHN,11722046,22
RANDA,11722068,22
RUTA,11722090,22
QASEM,11722112,22
SHED,11722134,22
